client_id;record_id;first_rec;sessions;length;rejects;income;trans;conversion;pc;mob;pad;organic;paid;referal;click;compare;cart
184;14499;0;2;17;50;0;0;0;0;0;0;0;1;0;0;0;0
185;6990;1;2;37;0;0;0;0;0;1;0;0;0;0;0;0;0
185;14500;0;2;37;0;0;0;0;0;0;0;0;1;0;0;0;0
186;609;1;4;24;75;0;0;25;1;0;0;0;0;0;0;0;0
186;16012;0;3;31;66,67;0;0;33,33;0;0;0;0;0;1;0;0;0
186;16989;0;1;94;0;0;0;100;0;0;0;0;0;0;0;1;0
187;8284;1;2;0;100;0;0;0;0;0;1;0;0;0;0;0;0
187;14502;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
188;3671;1;8;652;50;11990;1;87,5;0;1;0;0;0;0;0;0;0
188;8456;0;3;1695;0;11990;1;233,33;0;0;0;1;0;0;0;0;0
188;9165;0;5;25;80;0;0;0;0;0;0;0;1;0;0;0;0
188;16344;0;1;3055;0;11990;1;500;0;0;0;0;0;0;1;0;0
188;17138;0;1;3055;0;11990;1;500;0;0;0;0;0;0;0;0;1
189;6996;1;2;9;0;0;0;0;0;1;0;0;0;0;0;0;0
189;14513;0;2;9;0;0;0;0;0;0;0;0;1;0;0;0;0
190;4768;1;3;39;33,33;0;0;0;0;1;0;0;0;0;0;0;0
190;10671;0;3;39;33,33;0;0;0;0;0;0;0;1;0;0;0;0
191;2978;1;2;10;0;0;0;0;1;0;0;0;0;0;0;0;0
191;14520;0;2;10;0;0;0;0;0;0;0;0;1;0;0;0;0
192;4769;1;3;700;0;0;0;66,67;0;1;0;0;0;0;0;0;0
192;10672;0;3;700;0;0;0;66,67;0;0;0;0;1;0;0;0;0
193;1142;1;3;3;33,33;0;0;0;1;0;0;0;0;0;0;0;0
193;10674;0;3;3;33,33;0;0;0;0;0;0;0;1;0;0;0;0
194;2982;1;2;0;100;0;0;0;1;0;0;0;0;0;0;0;0
194;14525;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
195;3898;1;5;113;20;0;0;20;0;1;0;0;0;0;0;0;0
195;9166;0;5;113;20;0;0;20;0;0;0;0;1;0;0;0;0
196;2985;1;2;1;50;0;0;0;1;0;0;0;0;0;0;0;0
196;14530;0;2;1;50;0;0;0;0;0;0;0;1;0;0;0;0
197;8285;1;2;0;100;0;0;0;0;0;1;0;0;0;0;0;0
197;14535;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
198;1145;1;3;13;0;0;0;0;1;0;0;0;0;0;0;0;0
198;10680;0;3;13;0;0;0;0;0;0;0;0;1;0;0;0;0
199;136;1;8;62;0;0;0;25;1;0;0;0;0;0;0;0;0
199;8391;0;8;62;0;0;0;25;0;0;0;1;0;0;0;0;0
200;7029;1;2;119;50;0;0;50;0;1;0;0;0;0;0;0;0
200;14571;0;2;119;50;0;0;50;0;0;0;0;1;0;0;0;0
201;8288;1;2;277;0;0;0;50;0;0;1;0;0;0;0;0;0
201;8599;0;2;277;0;0;0;50;0;0;0;1;0;0;0;0;0
202;7038;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
202;14582;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
203;3010;1;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0
203;14590;0;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0
204;4150;1;4;26;0;0;0;0;0;1;0;0;0;0;0;0;0
204;9602;0;4;26;0;0;0;0;0;0;0;0;1;0;0;0;0
205;4785;1;3;170;0;0;0;66,67;0;1;0;0;0;0;0;0;0
205;10701;0;3;170;0;0;0;66,67;0;0;0;0;1;0;0;0;0
205;16649;0;1;151;0;0;0;100;0;0;0;0;0;0;1;0;0
206;3015;1;2;670;0;0;0;100;1;0;0;0;0;0;0;0;0
206;14605;0;2;670;0;0;0;100;0;0;0;0;1;0;0;0;0
207;7062;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
207;14609;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
208;1152;1;3;286;0;0;0;33,33;1;0;0;0;0;0;0;0;0
208;14610;0;2;428;0;0;0;50;0;0;0;0;1;0;0;0;0
209;3021;1;2;272;0;0;0;50;1;0;0;0;0;0;0;0;0
209;14621;0;2;272;0;0;0;50;0;0;0;0;1;0;0;0;0
210;3025;1;2;369;50;0;0;50;1;0;0;0;0;0;0;0;0
210;14626;0;2;369;50;0;0;50;0;0;0;0;1;0;0;0;0
211;3026;1;2;27;50;0;0;0;1;0;0;0;0;0;0;0;0
211;14627;0;2;27;50;0;0;0;0;0;0;0;1;0;0;0;0
212;1156;1;3;100;0;0;0;33,33;1;0;0;0;0;0;0;0;0
212;10711;0;3;100;0;0;0;33,33;0;0;0;0;1;0;0;0;0
213;16652;1;1;51;0;0;0;100;0;0;0;0;0;0;1;0;0
214;621;1;4;148;50;0;0;25;1;0;0;0;0;0;0;0;0
214;10713;0;3;52;66,67;0;0;0;0;0;0;0;1;0;0;0;0
215;3033;1;2;638;0;0;0;50;1;0;0;0;0;0;0;0;0
216;1159;1;3;3;0;0;0;0;1;0;0;0;0;0;0;0;0
216;14651;0;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0
217;3051;1;2;3;0;0;0;0;1;0;0;0;0;0;0;0;0
218;4799;1;3;6;66,67;0;0;0;0;1;0;0;0;0;0;0;0
218;10723;0;3;6;66,67;0;0;0;0;0;0;0;1;0;0;0;0
219;7120;1;2;424;0;0;0;50;0;1;0;0;0;0;0;0;0
219;14712;0;2;424;0;0;0;50;0;0;0;0;1;0;0;0;0
220;3905;1;5;6;20;0;0;0;0;1;0;0;0;0;0;0;0
220;9180;0;5;5;20;0;0;0;0;0;0;0;1;0;0;0;0
221;4804;1;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0
221;10732;0;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0
222;7123;1;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0
222;14719;0;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0
223;8297;1;2;3;0;0;0;0;0;0;1;0;0;0;0;0;0
223;14732;0;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0
224;7131;1;2;39;0;0;0;0;0;1;0;0;0;0;0;0;0
224;14734;0;2;39;0;0;0;0;0;0;0;0;1;0;0;0;0
225;3082;1;2;67;0;0;0;0;1;0;0;0;0;0;0;0;0
225;16223;0;2;67;0;0;0;0;0;0;0;0;0;1;0;0;0
226;3090;1;2;1;50;0;0;0;1;0;0;0;0;0;0;0;0
226;14749;0;2;1;50;0;0;0;0;0;0;0;1;0;0;0;0
227;17617;1;1;59;0;0;0;100;0;0;0;0;0;0;0;0;1
228;182;1;7;55;14,29;0;0;0;1;0;0;0;0;0;0;0;0
228;10748;0;3;72;0;0;0;0;0;0;0;0;1;0;0;0;0
228;15958;0;4;43;25;0;0;0;0;0;0;0;0;1;0;0;0
229;8303;1;2;151;0;0;0;50;0;0;1;0;0;0;0;0;0
229;14788;0;2;151;0;0;0;50;0;0;0;0;1;0;0;0;0
230;7155;1;2;1;50;0;0;0;0;1;0;0;0;0;0;0;0
230;14791;0;2;1;50;0;0;0;0;0;0;0;1;0;0;0;0
231;3112;1;2;702;50;0;0;50;1;0;0;0;0;0;0;0;0
232;1183;1;3;3;33,33;0;0;0;1;0;0;0;0;0;0;0;0
232;10759;0;3;3;33,33;0;0;0;0;0;0;0;1;0;0;0;0
233;7164;1;2;64;50;0;0;0;0;1;0;0;0;0;0;0;0
233;14801;0;2;64;50;0;0;0;0;0;0;0;1;0;0;0;0
234;7167;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
234;14805;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
235;7174;1;2;8;0;0;0;0;0;1;0;0;0;0;0;0;0
235;14821;0;2;8;0;0;0;0;0;0;0;0;1;0;0;0;0
236;627;1;4;79;0;0;0;50;1;0;0;0;0;0;0;0;0
236;14831;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0
236;16231;0;2;158;0;0;0;100;0;0;0;0;0;1;0;0;0
236;16666;0;1;314;0;0;0;200;0;0;0;0;0;0;1;0;0
237;3127;1;2;908;0;0;0;100;1;0;0;0;0;0;0;0;0
237;14834;0;2;908;0;0;0;100;0;0;0;0;1;0;0;0;0
238;3134;1;2;28;50;0;0;0;1;0;0;0;0;0;0;0;0
238;14851;0;2;28;50;0;0;0;0;0;0;0;1;0;0;0;0
239;7195;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
239;14854;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
240;7202;1;2;129;0;0;0;50;0;1;0;0;0;0;0;0;0
240;10772;0;3;87;0;0;0;33,33;0;0;0;0;1;0;0;0;0
241;7207;1;2;61;50;0;0;0;0;1;0;0;0;0;0;0;0
242;3609;1;12;134;0;0;0;25;0;1;0;0;0;0;0;0;0
242;8691;0;12;134;0;0;0;25;0;0;0;0;1;0;0;0;0
243;3676;1;8;445;12,5;0;0;37,5;0;1;0;0;0;0;0;0;0
244;16672;1;1;421;0;0;0;400;0;0;0;0;0;0;1;0;0
244;17013;0;1;421;0;0;0;400;0;0;0;0;0;0;0;1;0
244;17632;0;1;421;0;0;0;400;0;0;0;0;0;0;0;0;1
245;3148;1;2;0;100;0;0;0;1;0;0;0;0;0;0;0;0
245;14885;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
246;630;1;4;1;0;0;0;0;1;0;0;0;0;0;0;0;0
246;10786;0;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0
247;7219;1;2;95;0;0;0;0;0;1;0;0;0;0;0;0;0
247;16233;0;2;95;0;0;0;0;0;0;0;0;0;1;0;0;0
248;3910;1;5;4;0;0;0;0;0;1;0;0;0;0;0;0;0
248;9187;0;5;4;0;0;0;0;0;0;0;0;1;0;0;0;0
249;7233;1;2;5;0;0;0;0;0;1;0;0;0;0;0;0;0
249;14911;0;2;5;0;0;0;0;0;0;0;0;1;0;0;0;0
250;15861;1;1;852;0;8903,6;1;500;0;0;0;0;1;0;0;0;0
250;16348;0;1;852;0;8903,6;1;500;0;0;0;0;0;0;1;0;0
250;17143;0;1;852;0;8903,6;1;500;0;0;0;0;0;0;0;0;1
251;7241;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
251;14924;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
252;3163;1;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0
252;14928;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0
253;7254;1;2;22;50;0;0;0;0;1;0;0;0;0;0;0;0
254;7262;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0
254;14957;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0
255;7267;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
255;14963;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
256;4852;1;3;5;33,33;0;0;0;0;1;0;0;0;0;0;0;0
256;10810;0;3;5;33,33;0;0;0;0;0;0;0;1;0;0;0;0
257;633;1;4;2;25;0;0;0;1;0;0;0;0;0;0;0;0
257;16237;0;2;1;50;0;0;0;0;0;0;0;0;1;0;0;0
258;3917;1;5;177;0;0;0;20;0;1;0;0;0;0;0;0;0
258;9196;0;5;177;0;0;0;20;0;0;0;0;1;0;0;0;0
259;634;1;4;22;75;0;0;0;1;0;0;0;0;0;0;0;0
259;10817;0;3;29;66,67;0;0;0;0;0;0;0;1;0;0;0;0
260;16684;1;1;173;0;0;0;100;0;0;0;0;0;0;1;0;0
261;4854;1;3;38;33,33;0;0;0;0;1;0;0;0;0;0;0;0
261;10818;0;3;38;33,33;0;0;0;0;0;0;0;1;0;0;0;0
262;4172;1;4;12;0;0;0;0;0;1;0;0;0;0;0;0;0
262;9640;0;4;12;0;0;0;0;0;0;0;0;1;0;0;0;0
263;3203;1;2;0;100;0;0;0;1;0;0;0;0;0;0;0;0
263;15017;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
264;636;1;4;31;50;0;0;0;1;0;0;0;0;0;0;0;0
264;9643;0;4;31;50;0;0;0;0;0;0;0;1;0;0;0;0
265;3205;1;2;222;0;0;0;50;1;0;0;0;0;0;0;0;0
265;15021;0;2;222;0;0;0;50;0;0;0;0;1;0;0;0;0
266;3920;1;5;5;20;0;0;0;0;1;0;0;0;0;0;0;0
266;9200;0;5;5;20;0;0;0;0;0;0;0;1;0;0;0;0
267;3210;1;2;13;50;0;0;0;1;0;0;0;0;0;0;0;0
267;15031;0;2;13;50;0;0;0;0;0;0;0;1;0;0;0;0
268;382;1;5;106;20;0;0;20;1;0;0;0;0;0;0;0;0
268;9201;0;5;106;20;0;0;20;0;0;0;0;1;0;0;0;0
269;3212;1;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0
269;15037;0;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0
270;3219;1;2;0;100;0;0;0;1;0;0;0;0;0;0;0;0
270;15051;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
271;7317;1;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0
271;8611;0;2;2;0;0;0;0;0;0;0;1;0;0;0;0;0
272;4865;1;3;43;0;0;0;0;0;1;0;0;0;0;0;0;0
272;10840;0;3;43;0;0;0;0;0;0;0;0;1;0;0;0;0
273;7321;1;2;198;0;0;0;50;0;1;0;0;0;0;0;0;0
273;15058;0;2;198;0;0;0;50;0;0;0;0;1;0;0;0;0
274;3715;1;7;121;71,43;0;0;28,57;0;1;0;0;0;0;0;0;0
274;8859;0;7;121;71,43;0;0;28,57;0;0;0;0;1;0;0;0;0
274;17653;0;1;52;0;0;0;100;0;0;0;0;0;0;0;0;1
275;7332;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
275;15082;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
276;7333;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
276;15083;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
277;3235;1;2;16;50;0;0;0;1;0;0;0;0;0;0;0;0
277;15095;0;2;16;50;0;0;0;0;0;0;0;1;0;0;0;0
278;3244;1;2;83;50;0;0;0;1;0;0;0;0;0;0;0;0
278;15111;0;2;83;50;0;0;0;0;0;0;0;1;0;0;0;0
279;3246;1;2;0;100;0;0;0;1;0;0;0;0;0;0;0;0
279;15114;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
280;3247;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0
280;15116;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0
281;7353;1;2;1412;0;0;0;150;0;1;0;0;0;0;0;0;0
281;15118;0;2;1412;0;0;0;150;0;0;0;0;1;0;0;0;0
281;17661;0;1;2363;0;0;0;200;0;0;0;0;0;0;0;0;1
282;7356;1;2;4;0;0;0;0;0;1;0;0;0;0;0;0;0
283;7881;1;4;154;50;0;0;25;0;0;1;0;0;0;0;0;0
283;9651;0;4;154;50;0;0;25;0;0;0;0;1;0;0;0;0
284;17665;1;1;110;0;0;0;100;0;0;0;0;0;0;0;0;1
285;7367;1;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0
285;15143;0;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0
286;7372;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
286;15160;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
287;1235;1;3;152;33,33;0;0;33,33;1;0;0;0;0;0;0;0;0
287;10871;0;3;152;33,33;0;0;33,33;0;0;0;0;1;0;0;0;0
288;7378;1;2;67;0;0;0;0;0;1;0;0;0;0;0;0;0
288;15166;0;2;67;0;0;0;0;0;0;0;0;1;0;0;0;0
289;4890;1;3;43;33,33;0;0;0;0;1;0;0;0;0;0;0;0
289;10881;0;3;43;33,33;0;0;0;0;0;0;0;1;0;0;0;0
290;1243;1;3;141;66,67;0;0;33,33;1;0;0;0;0;0;0;0;0
290;10886;0;3;141;66,67;0;0;33,33;0;0;0;0;1;0;0;0;0
291;4895;1;3;473;0;0;0;100;0;1;0;0;0;0;0;0;0
291;10889;0;3;473;0;0;0;100;0;0;0;0;1;0;0;0;0
291;16705;0;1;1398;0;0;0;300;0;0;0;0;0;0;1;0;0
291;17670;0;1;1398;0;0;0;300;0;0;0;0;0;0;0;0;1
292;7410;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
292;15222;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
293;7411;1;2;62;0;0;0;0;0;1;0;0;0;0;0;0;0
293;15224;0;2;62;0;0;0;0;0;0;0;0;1;0;0;0;0
294;3297;1;2;634;0;0;0;50;1;0;0;0;0;0;0;0;0
294;15227;0;2;634;0;0;0;50;0;0;0;0;1;0;0;0;0
295;3302;1;2;83;0;0;0;0;1;0;0;0;0;0;0;0;0
295;15235;0;2;83;0;0;0;0;0;0;0;0;1;0;0;0;0
296;7423;1;2;4;0;0;0;0;0;1;0;0;0;0;0;0;0
296;15244;0;2;4;0;0;0;0;0;0;0;0;1;0;0;0;0
297;1249;1;3;4;0;0;0;0;1;0;0;0;0;0;0;0;0
297;10898;0;3;4;0;0;0;0;0;0;0;0;1;0;0;0;0
298;1250;1;3;641;33,33;9990;1;200;1;0;0;0;0;0;0;0;0
298;16022;0;3;641;33,33;9990;1;200;0;0;0;0;0;1;0;0;0
298;16354;0;1;782;0;9990;1;500;0;0;0;0;0;0;1;0;0
298;17152;0;1;782;0;9990;1;500;0;0;0;0;0;0;0;0;1
299;4902;1;3;2;0;0;0;0;0;1;0;0;0;0;0;0;0
299;10901;0;3;2;0;0;0;0;0;0;0;0;1;0;0;0;0
300;3318;1;2;61;0;0;0;0;1;0;0;0;0;0;0;0;0
300;15271;0;2;61;0;0;0;0;0;0;0;0;1;0;0;0;0
301;8340;1;2;224;50;0;0;50;0;0;1;0;0;0;0;0;0
301;15283;0;2;224;50;0;0;50;0;0;0;0;1;0;0;0;0
302;4905;1;3;0;100;0;0;0;0;1;0;0;0;0;0;0;0
302;10906;0;3;0;100;0;0;0;0;0;0;0;1;0;0;0;0
303;3329;1;2;0;100;0;0;0;1;0;0;0;0;0;0;0;0
303;15293;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
304;1257;1;3;91;33,33;0;0;0;1;0;0;0;0;0;0;0;0
304;10912;0;3;91;33,33;0;0;0;0;0;0;0;1;0;0;0;0
305;7459;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
306;7469;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
306;15316;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
307;7472;1;2;208;50;0;0;50;0;1;0;0;0;0;0;0;0
307;15320;0;2;208;50;0;0;50;0;0;0;0;1;0;0;0;0
308;7473;1;2;9;0;0;0;0;0;1;0;0;0;0;0;0;0
308;15321;0;2;9;0;0;0;0;0;0;0;0;1;0;0;0;0
309;3343;1;2;0;100;0;0;0;1;0;0;0;0;0;0;0;0
309;15325;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
310;3346;1;2;508;0;0;0;50;1;0;0;0;0;0;0;0;0
310;15328;0;2;508;0;0;0;50;0;0;0;0;1;0;0;0;0
311;8345;1;2;26;50;0;0;0;0;0;1;0;0;0;0;0;0
311;15335;0;2;26;50;0;0;0;0;0;0;0;1;0;0;0;0
312;7479;1;2;42;0;0;0;0;0;1;0;0;0;0;0;0;0
312;15336;0;2;42;0;0;0;0;0;0;0;0;1;0;0;0;0
313;7480;1;2;10;0;0;0;0;0;1;0;0;0;0;0;0;0
313;15337;0;2;10;0;0;0;0;0;0;0;0;1;0;0;0;0
314;3791;1;6;38;33,33;0;0;0;0;1;0;0;0;0;0;0;0
314;8979;0;6;38;33,33;0;0;0;0;0;0;0;1;0;0;0;0
315;651;1;4;1361;0;0;0;100;1;0;0;0;0;0;0;0;0
315;9670;0;4;1361;0;0;0;100;0;0;0;0;1;0;0;0;0
315;16713;0;1;728;0;0;0;200;0;0;0;0;0;0;1;0;0
316;7500;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
316;15371;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
317;393;1;5;72;40;0;0;20;1;0;0;0;0;0;0;0;0
317;9219;0;5;72;40;0;0;20;0;0;0;0;1;0;0;0;0
318;3369;1;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0
318;15376;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0
319;3370;1;2;3;0;0;0;0;1;0;0;0;0;0;0;0;0
319;15377;0;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0
320;16715;1;1;117;0;0;0;100;0;0;0;0;0;0;1;0;0
321;4193;1;4;647;0;0;0;75;0;1;0;0;0;0;0;0;0
322;8348;1;2;119;0;0;0;50;0;0;1;0;0;0;0;0;0
322;15388;0;2;119;0;0;0;50;0;0;0;0;1;0;0;0;0
322;16716;0;1;70;0;0;0;100;0;0;0;0;0;0;1;0;0
323;3377;1;2;514;0;0;0;50;1;0;0;0;0;0;0;0;0
323;8624;0;2;514;0;0;0;50;0;0;0;1;0;0;0;0;0
324;4921;1;3;63;33,33;0;0;0;0;1;0;0;0;0;0;0;0
324;10939;0;3;63;33,33;0;0;0;0;0;0;0;1;0;0;0;0
325;7518;1;2;52;0;0;0;0;0;1;0;0;0;0;0;0;0
325;15403;0;2;52;0;0;0;0;0;0;0;0;1;0;0;0;0
326;4196;1;4;25;50;0;0;0;0;1;0;0;0;0;0;0;0
326;15963;0;4;25;50;0;0;0;0;0;0;0;0;1;0;0;0
327;7527;1;2;320;0;0;0;100;0;1;0;0;0;0;0;0;0
327;15420;0;2;320;0;0;0;100;0;0;0;0;1;0;0;0;0
328;7536;1;2;5;0;0;0;0;0;1;0;0;0;0;0;0;0
329;4930;1;3;248;66,67;0;0;33,33;0;1;0;0;0;0;0;0;0
329;10949;0;3;248;66,67;0;0;33,33;0;0;0;0;1;0;0;0;0
330;1282;1;3;523;0;0;0;66,67;1;0;0;0;0;0;0;0;0
330;16026;0;3;523;0;0;0;66,67;0;0;0;0;0;1;0;0;0
331;7549;1;2;57;50;0;0;0;0;1;0;0;0;0;0;0;0
331;15453;0;2;57;50;0;0;0;0;0;0;0;1;0;0;0;0
332;3408;1;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0
332;15459;0;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0
333;1284;1;3;46;33,33;0;0;0;1;0;0;0;0;0;0;0;0
333;10962;0;3;46;33,33;0;0;0;0;0;0;0;1;0;0;0;0
334;7556;1;2;4;0;0;0;0;0;1;0;0;0;0;0;0;0
334;15469;0;2;4;0;0;0;0;0;0;0;0;1;0;0;0;0
335;16725;1;1;22;0;0;0;100;0;0;0;0;0;0;1;0;0
336;3416;1;2;6;50;0;0;0;1;0;0;0;0;0;0;0;0
336;15476;0;2;6;50;0;0;0;0;0;0;0;1;0;0;0;0
337;3419;1;2;511;0;0;0;50;1;0;0;0;0;0;0;0;0
337;15479;0;2;511;0;0;0;50;0;0;0;0;1;0;0;0;0
338;3425;1;2;0;100;0;0;0;1;0;0;0;0;0;0;0;0
338;15487;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
339;7560;1;2;8;0;0;0;0;0;1;0;0;0;0;0;0;0
339;15489;0;2;8;0;0;0;0;0;0;0;0;1;0;0;0;0
340;4944;1;3;11;0;0;0;0;0;1;0;0;0;0;0;0;0
340;10975;0;3;11;0;0;0;0;0;0;0;0;1;0;0;0;0
341;7568;1;2;1449;0;0;0;100;0;1;0;0;0;0;0;0;0
341;15503;0;2;1449;0;0;0;100;0;0;0;0;1;0;0;0;0
342;7570;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
342;15505;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
343;3933;1;5;247;40;0;0;40;0;1;0;0;0;0;0;0;0
343;9685;0;4;265;50;0;0;50;0;0;0;0;1;0;0;0;0
344;7573;1;2;819;50;0;0;50;0;1;0;0;0;0;0;0;0
344;15510;0;2;819;50;0;0;50;0;0;0;0;1;0;0;0;0
345;8356;1;2;57;0;0;0;0;0;0;1;0;0;0;0;0;0
345;15516;0;2;57;0;0;0;0;0;0;0;0;1;0;0;0;0
346;7582;1;2;495;0;0;0;100;0;1;0;0;0;0;0;0;0
346;15520;0;2;495;0;0;0;100;0;0;0;0;1;0;0;0;0
346;17713;0;1;983;0;0;0;200;0;0;0;0;0;0;0;0;1
347;3443;1;2;1077;0;0;0;50;1;0;0;0;0;0;0;0;0
347;15522;0;2;1077;0;0;0;50;0;0;0;0;1;0;0;0;0
348;3445;1;2;45;0;0;0;0;1;0;0;0;0;0;0;0;0
348;15525;0;2;45;0;0;0;0;0;0;0;0;1;0;0;0;0
349;3449;1;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0
350;3451;1;2;0;100;0;0;0;1;0;0;0;0;0;0;0;0
350;15534;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
351;3452;1;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0
351;15535;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0
352;7588;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
352;15537;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
353;3459;1;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0
353;15541;0;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0
354;4954;1;3;234;33,33;0;0;33,33;0;1;0;0;0;0;0;0;0
354;10990;0;3;234;33,33;0;0;33,33;0;0;0;0;1;0;0;0;0
355;7592;1;2;14;0;0;0;0;0;1;0;0;0;0;0;0;0
355;15545;0;2;14;0;0;0;0;0;0;0;0;1;0;0;0;0
356;3465;1;2;108;0;0;0;150;1;0;0;0;0;0;0;0;0
356;15546;0;2;108;0;0;0;150;0;0;0;0;1;0;0;0;0
356;16731;0;1;213;0;0;0;300;0;0;0;0;0;0;1;0;0
356;17716;0;1;213;0;0;0;300;0;0;0;0;0;0;0;0;1
357;7593;1;2;986;0;0;0;150;0;1;0;0;0;0;0;0;0
357;15548;0;2;986;0;0;0;150;0;0;0;0;1;0;0;0;0
357;17717;0;1;250;0;0;0;200;0;0;0;0;0;0;0;0;1
358;4209;1;4;125;0;0;0;25;0;1;0;0;0;0;0;0;0
358;15550;0;2;243;0;0;0;50;0;0;0;0;1;0;0;0;0
358;16273;0;2;8;0;0;0;0;0;0;0;0;0;1;0;0;0
359;4955;1;3;46;0;0;0;0;0;1;0;0;0;0;0;0;0
359;10993;0;3;46;0;0;0;0;0;0;0;0;1;0;0;0;0
360;4957;1;3;6;0;0;0;0;0;1;0;0;0;0;0;0;0
360;10996;0;3;6;0;0;0;0;0;0;0;0;1;0;0;0;0
361;1303;1;3;1283;0;0;0;100;1;0;0;0;0;0;0;0;0
361;10999;0;3;1283;0;0;0;100;0;0;0;0;1;0;0;0;0
362;17720;1;1;434;0;0;0;200;0;0;0;0;0;0;0;0;1
363;1304;1;3;18;66,67;0;0;0;1;0;0;0;0;0;0;0;0
363;11002;0;3;18;66,67;0;0;0;0;0;0;0;1;0;0;0;0
364;3482;1;2;1;50;0;0;0;1;0;0;0;0;0;0;0;0
364;15588;0;2;1;50;0;0;0;0;0;0;0;1;0;0;0;0
365;4962;1;3;5;0;0;0;0;0;1;0;0;0;0;0;0;0
365;11005;0;3;5;0;0;0;0;0;0;0;0;1;0;0;0;0
366;3485;1;2;486;0;0;0;50;1;0;0;0;0;0;0;0;0
366;15597;0;2;486;0;0;0;50;0;0;0;0;1;0;0;0;0
367;3797;1;6;555;0;0;0;83,33;0;1;0;0;0;0;0;0;0
368;1306;1;3;136;33,33;0;0;33,33;1;0;0;0;0;0;0;0;0
